model,id,event_id,episode_id,sid,window,condition,query_target_sid,candidate_only,target_identity,event_proximity,combined,event_proximity_probability,reference_admit
qwen3vl_8b,habit_cf_0228,005695_01,005695,S8975,ready,counterfactual,S7788,False,False,False,False,0.939338348591294,False
qwen3vl_8b,habit_cf_0229,005696_01,005696,S8975,early,factual,S8975,True,True,False,False,0.17975789327022199,False
qwen3vl_8b,habit_cf_0230,005696_01,005696,S8975,early,counterfactual,S7788,False,False,False,False,0.17975789327022199,False
qwen3vl_8b,habit_cf_0231,005696_01,005696,S8975,ready,factual,S8975,True,True,True,True,0.9335241164932431,True
qwen3vl_8b,habit_cf_0232,005696_01,005696,S8975,ready,counterfactual,S7788,False,False,False,False,0.9335241164932431,False
qwen3vl_8b,habit_cf_0233,005697_01,005697,S8975,early,factual,S8975,False,False,False,False,0.08129516065073251,False
qwen3vl_8b,habit_cf_0234,005697_01,005697,S8975,early,counterfactual,S7788,False,False,False,False,0.08129516065073251,False
qwen3vl_8b,habit_cf_0235,005697_01,005697,S8975,ready,factual,S8975,True,True,True,True,0.9275869781370472,True
qwen3vl_8b,habit_cf_0236,005697_01,005697,S8975,ready,counterfactual,S7788,False,False,False,False,0.9275869781370472,False
qwen3vl_8b,habit_cf_0237,005698_01,005698,S8975,early,factual,S8975,False,False,False,False,0.0846057787399409,False
qwen3vl_8b,habit_cf_0238,005698_01,005698,S8975,early,counterfactual,S7788,False,False,False,False,0.0846057787399409,False
qwen3vl_8b,habit_cf_0239,005698_01,005698,S8975,ready,factual,S8975,True,True,True,True,0.979608839198447,True
qwen3vl_8b,habit_cf_0240,005698_01,005698,S8975,ready,counterfactual,S7788,False,False,False,False,0.979608839198447,False
qwen3vl_8b,habit_cfx_0001,004948_01,004948,S6759,early,counterfactual,S7025,False,False,False,False,0.15308127076882982,False
qwen3vl_8b,habit_cfx_0002,004948_01,004948,S6759,early,counterfactual,S7788,False,False,False,False,0.15308127076882982,False
qwen3vl_8b,habit_cfx_0003,004948_01,004948,S6759,early,counterfactual,S8940,False,False,False,False,0.15308127076882982,False
qwen3vl_8b,habit_cfx_0004,004948_01,004948,S6759,early,counterfactual,S8975,False,False,False,False,0.15308127076882982,False
qwen3vl_8b,habit_cfx_0005,004948_01,004948,S6759,ready,counterfactual,S7025,True,False,True,False,0.8384648946822499,False
qwen3vl_8b,habit_cfx_0006,004948_01,004948,S6759,ready,counterfactual,S7788,False,False,False,False,0.8384648946822499,False
qwen3vl_8b,habit_cfx_0007,004948_01,004948,S6759,ready,counterfactual,S8940,False,False,False,False,0.8384648946822499,False
qwen3vl_8b,habit_cfx_0008,004948_01,004948,S6759,ready,counterfactual,S8975,False,False,False,False,0.8384648946822499,False
qwen3vl_8b,habit_cfx_0009,004949_01,004949,S6759,early,counterfactual,S7025,False,False,False,False,0.13048453457444595,False
qwen3vl_8b,habit_cfx_0010,004949_01,004949,S6759,early,counterfactual,S7788,False,False,False,False,0.13048453457444595,False
qwen3vl_8b,habit_cfx_0011,004949_01,004949,S6759,early,counterfactual,S8940,False,False,False,False,0.13048453457444595,False
qwen3vl_8b,habit_cfx_0012,004949_01,004949,S6759,early,counterfactual,S8975,False,False,False,False,0.13048453457444595,False
qwen3vl_8b,habit_cfx_0013,004949_01,004949,S6759,ready,counterfactual,S7025,True,False,True,False,0.8842966714126388,False
qwen3vl_8b,habit_cfx_0014,004949_01,004949,S6759,ready,counterfactual,S7788,False,False,False,False,0.8842966714126388,False
qwen3vl_8b,habit_cfx_0015,004949_01,004949,S6759,ready,counterfactual,S8940,False,False,False,False,0.8842966714126388,False
qwen3vl_8b,habit_cfx_0016,004949_01,004949,S6759,ready,counterfactual,S8975,False,False,False,False,0.8842966714126388,False
qwen3vl_8b,habit_cfx_0017,004951_01,004951,S6759,early,counterfactual,S7025,False,False,False,False,0.15175626103596065,False
qwen3vl_8b,habit_cfx_0018,004951_01,004951,S6759,early,counterfactual,S7788,False,False,False,False,0.15175626103596065,False
qwen3vl_8b,habit_cfx_0019,004951_01,004951,S6759,early,counterfactual,S8940,False,False,False,False,0.15175626103596065,False
qwen3vl_8b,habit_cfx_0020,004951_01,004951,S6759,early,counterfactual,S8975,False,False,False,False,0.15175626103596065,False
qwen3vl_8b,habit_cfx_0021,004951_01,004951,S6759,ready,counterfactual,S7025,True,False,True,False,0.9351768611083192,False
qwen3vl_8b,habit_cfx_0022,004951_01,004951,S6759,ready,counterfactual,S7788,False,False,False,False,0.9351768611083192,False
qwen3vl_8b,habit_cfx_0023,004951_01,004951,S6759,ready,counterfactual,S8940,False,False,False,False,0.9351768611083192,False
qwen3vl_8b,habit_cfx_0024,004951_01,004951,S6759,ready,counterfactual,S8975,False,False,False,False,0.9351768611083192,False
qwen3vl_8b,habit_cfx_0025,004952_01,004952,S6759,early,counterfactual,S7025,False,False,False,False,0.056116241526315086,False
qwen3vl_8b,habit_cfx_0026,004952_01,004952,S6759,early,counterfactual,S7788,False,False,False,False,0.056116241526315086,False
qwen3vl_8b,habit_cfx_0027,004952_01,004952,S6759,early,counterfactual,S8940,False,False,False,False,0.056116241526315086,False
qwen3vl_8b,habit_cfx_0028,004952_01,004952,S6759,early,counterfactual,S8975,False,False,False,False,0.056116241526315086,False
qwen3vl_8b,habit_cfx_0029,004952_01,004952,S6759,ready,counterfactual,S7025,True,False,True,False,0.8578653177788428,False
qwen3vl_8b,habit_cfx_0030,004952_01,004952,S6759,ready,counterfactual,S7788,False,False,False,False,0.8578653177788428,False
qwen3vl_8b,habit_cfx_0031,004952_01,004952,S6759,ready,counterfactual,S8940,False,False,False,False,0.8578653177788428,False
qwen3vl_8b,habit_cfx_0032,004952_01,004952,S6759,ready,counterfactual,S8975,False,False,False,False,0.8578653177788428,False
qwen3vl_8b,habit_cfx_0033,004953_01,004953,S6759,early,counterfactual,S7025,False,False,False,False,0.11118390400204595,False
qwen3vl_8b,habit_cfx_0034,004953_01,004953,S6759,early,counterfactual,S7788,False,False,False,False,0.11118390400204595,False
qwen3vl_8b,habit_cfx_0035,004953_01,004953,S6759,early,counterfactual,S8940,False,False,False,False,0.11118390400204595,False
qwen3vl_8b,habit_cfx_0036,004953_01,004953,S6759,early,counterfactual,S8975,False,False,False,False,0.11118390400204595,False
qwen3vl_8b,habit_cfx_0037,004953_01,004953,S6759,ready,counterfactual,S7025,True,False,True,False,0.9180686525454822,False
qwen3vl_8b,habit_cfx_0038,004953_01,004953,S6759,ready,counterfactual,S7788,False,False,False,False,0.9180686525454822,False
qwen3vl_8b,habit_cfx_0039,004953_01,004953,S6759,ready,counterfactual,S8940,True,False,True,False,0.9180686525454822,False
qwen3vl_8b,habit_cfx_0040,004953_01,004953,S6759,ready,counterfactual,S8975,False,False,False,False,0.9180686525454822,False
qwen3vl_8b,habit_cfx_0041,004954_01,004954,S6759,early,counterfactual,S7025,False,False,False,False,0.08374231253656353,False
qwen3vl_8b,habit_cfx_0042,004954_01,004954,S6759,early,counterfactual,S7788,False,False,False,False,0.08374231253656353,False
qwen3vl_8b,habit_cfx_0043,004954_01,004954,S6759,early,counterfactual,S8940,False,False,False,False,0.08374231253656353,False
qwen3vl_8b,habit_cfx_0044,004954_01,004954,S6759,early,counterfactual,S8975,False,False,False,False,0.08374231253656353,False
qwen3vl_8b,habit_cfx_0045,004954_01,004954,S6759,ready,counterfactual,S7025,True,False,True,False,0.8716693864517571,False
qwen3vl_8b,habit_cfx_0046,004954_01,004954,S6759,ready,counterfactual,S7788,False,False,False,False,0.8716693864517571,False
qwen3vl_8b,habit_cfx_0047,004954_01,004954,S6759,ready,counterfactual,S8940,False,False,False,False,0.8716693864517571,False
qwen3vl_8b,habit_cfx_0048,004954_01,004954,S6759,ready,counterfactual,S8975,False,False,False,False,0.8716693864517571,False
qwen3vl_8b,habit_cfx_0049,004956_01,004956,S6759,early,counterfactual,S7025,False,False,False,False,0.05278341147136873,False
qwen3vl_8b,habit_cfx_0050,004956_01,004956,S6759,early,counterfactual,S7788,False,False,False,False,0.05278341147136873,False
qwen3vl_8b,habit_cfx_0051,004956_01,004956,S6759,early,counterfactual,S8940,False,False,False,False,0.05278341147136873,False
qwen3vl_8b,habit_cfx_0052,004956_01,004956,S6759,early,counterfactual,S8975,False,False,False,False,0.05278341147136873,False
qwen3vl_8b,habit_cfx_0053,004956_01,004956,S6759,ready,counterfactual,S7025,True,False,True,False,0.8340399944900204,False
qwen3vl_8b,habit_cfx_0054,004956_01,004956,S6759,ready,counterfactual,S7788,False,False,False,False,0.8340399944900204,False
qwen3vl_8b,habit_cfx_0055,004956_01,004956,S6759,ready,counterfactual,S8940,False,False,False,False,0.8340399944900204,False
qwen3vl_8b,habit_cfx_0056,004956_01,004956,S6759,ready,counterfactual,S8975,False,False,False,False,0.8340399944900204,False
qwen3vl_8b,habit_cfx_0057,004957_01,004957,S6759,early,counterfactual,S7025,False,False,False,False,0.07842228353937,False
qwen3vl_8b,habit_cfx_0058,004957_01,004957,S6759,early,counterfactual,S7788,False,False,False,False,0.07842228353937,False
qwen3vl_8b,habit_cfx_0059,004957_01,004957,S6759,early,counterfactual,S8940,False,False,False,False,0.07842228353937,False
qwen3vl_8b,habit_cfx_0060,004957_01,004957,S6759,early,counterfactual,S8975,False,False,False,False,0.07842228353937,False
qwen3vl_8b,habit_cfx_0061,004957_01,004957,S6759,ready,counterfactual,S7025,True,False,True,False,0.6363702052033519,False
qwen3vl_8b,habit_cfx_0062,004957_01,004957,S6759,ready,counterfactual,S7788,False,False,False,False,0.6363702052033519,False
qwen3vl_8b,habit_cfx_0063,004957_01,004957,S6759,ready,counterfactual,S8940,True,False,True,False,0.6363702052033519,False
qwen3vl_8b,habit_cfx_0064,004957_01,004957,S6759,ready,counterfactual,S8975,False,False,False,False,0.6363702052033519,False
qwen3vl_8b,habit_cfx_0065,004958_01,004958,S6759,early,counterfactual,S7025,False,False,False,False,0.1533417227464273,False
qwen3vl_8b,habit_cfx_0066,004958_01,004958,S6759,early,counterfactual,S7788,False,False,False,False,0.1533417227464273,False
qwen3vl_8b,habit_cfx_0067,004958_01,004958,S6759,early,counterfactual,S8940,False,False,False,False,0.1533417227464273,False
qwen3vl_8b,habit_cfx_0068,004958_01,004958,S6759,early,counterfactual,S8975,False,False,False,False,0.1533417227464273,False
qwen3vl_8b,habit_cfx_0069,004958_01,004958,S6759,ready,counterfactual,S7025,True,False,True,False,0.9322060714815534,False
qwen3vl_8b,habit_cfx_0070,004958_01,004958,S6759,ready,counterfactual,S7788,False,False,False,False,0.9322060714815534,False
qwen3vl_8b,habit_cfx_0071,004958_01,004958,S6759,ready,counterfactual,S8940,False,False,False,False,0.9322060714815534,False
qwen3vl_8b,habit_cfx_0072,004958_01,004958,S6759,ready,counterfactual,S8975,False,False,False,False,0.9322060714815534,False
qwen3vl_8b,habit_cfx_0073,004959_01,004959,S6759,early,counterfactual,S7025,False,False,False,False,0.15710903436247226,False
qwen3vl_8b,habit_cfx_0074,004959_01,004959,S6759,early,counterfactual,S7788,False,False,False,False,0.15710903436247226,False
qwen3vl_8b,habit_cfx_0075,004959_01,004959,S6759,early,counterfactual,S8940,False,False,False,False,0.15710903436247226,False
qwen3vl_8b,habit_cfx_0076,004959_01,004959,S6759,early,counterfactual,S8975,False,False,False,False,0.15710903436247226,False
qwen3vl_8b,habit_cfx_0077,004959_01,004959,S6759,ready,counterfactual,S7025,True,False,True,False,0.9415433412329893,False
qwen3vl_8b,habit_cfx_0078,004959_01,004959,S6759,ready,counterfactual,S7788,False,False,False,False,0.9415433412329893,False
qwen3vl_8b,habit_cfx_0079,004959_01,004959,S6759,ready,counterfactual,S8940,False,False,False,False,0.9415433412329893,False
qwen3vl_8b,habit_cfx_0080,004959_01,004959,S6759,ready,counterfactual,S8975,False,False,False,False,0.9415433412329893,False
qwen3vl_8b,habit_cfx_0081,000124_01,000124,S7025,early,counterfactual,S7414,False,False,False,False,0.03906875802938428,False
qwen3vl_8b,habit_cfx_0082,000124_01,000124,S7025,early,counterfactual,S7788,False,False,False,False,0.03906875802938428,False
qwen3vl_8b,habit_cfx_0083,000124_01,000124,S7025,early,counterfactual,S8940,False,False,False,False,0.03906875802938428,False
qwen3vl_8b,habit_cfx_0084,000124_01,000124,S7025,early,counterfactual,S8975,False,False,False,False,0.03906875802938428,False
qwen3vl_8b,habit_cfx_0085,000124_01,000124,S7025,ready,counterfactual,S7414,False,False,False,False,0.7391181806705732,False
qwen3vl_8b,habit_cfx_0086,000124_01,000124,S7025,ready,counterfactual,S7788,False,False,False,False,0.7391181806705732,False
qwen3vl_8b,habit_cfx_0087,000124_01,000124,S7025,ready,counterfactual,S8940,False,False,False,False,0.7391181806705732,False
qwen3vl_8b,habit_cfx_0088,000124_01,000124,S7025,ready,counterfactual,S8975,False,False,False,False,0.7391181806705732,False
qwen3vl_8b,habit_cfx_0089,000126_01,000126,S7025,early,counterfactual,S7414,False,False,False,False,0.3138824767842424,False
qwen3vl_8b,habit_cfx_0090,000126_01,000126,S7025,early,counterfactual,S7788,False,False,False,False,0.3138824767842424,False
qwen3vl_8b,habit_cfx_0091,000126_01,000126,S7025,early,counterfactual,S8940,False,False,False,False,0.3138824767842424,False
qwen3vl_8b,habit_cfx_0092,000126_01,000126,S7025,early,counterfactual,S8975,False,False,False,False,0.3138824767842424,False
qwen3vl_8b,habit_cfx_0093,000126_01,000126,S7025,ready,counterfactual,S7414,False,False,False,False,0.8190265844841018,False
qwen3vl_8b,habit_cfx_0094,000126_01,000126,S7025,ready,counterfactual,S7788,False,False,False,False,0.8190265844841018,False
qwen3vl_8b,habit_cfx_0095,000126_01,000126,S7025,ready,counterfactual,S8940,True,False,True,False,0.8190265844841018,False
qwen3vl_8b,habit_cfx_0096,000126_01,000126,S7025,ready,counterfactual,S8975,False,False,False,False,0.8190265844841018,False
qwen3vl_8b,habit_cfx_0097,000128_01,000128,S7025,early,counterfactual,S7414,False,False,False,False,0.167905293545071,False
qwen3vl_8b,habit_cfx_0098,000128_01,000128,S7025,early,counterfactual,S7788,False,False,False,False,0.167905293545071,False
qwen3vl_8b,habit_cfx_0099,000128_01,000128,S7025,early,counterfactual,S8940,False,False,False,False,0.167905293545071,False
qwen3vl_8b,habit_cfx_0100,000128_01,000128,S7025,early,counterfactual,S8975,False,False,False,False,0.167905293545071,False
qwen3vl_8b,habit_cfx_0101,000128_01,000128,S7025,ready,counterfactual,S7414,False,False,False,False,0.8126090763853152,False
qwen3vl_8b,habit_cfx_0102,000128_01,000128,S7025,ready,counterfactual,S7788,False,False,False,False,0.8126090763853152,False
qwen3vl_8b,habit_cfx_0103,000128_01,000128,S7025,ready,counterfactual,S8940,False,False,False,False,0.8126090763853152,False
qwen3vl_8b,habit_cfx_0104,000128_01,000128,S7025,ready,counterfactual,S8975,False,False,False,False,0.8126090763853152,False
qwen3vl_8b,habit_cfx_0105,000129_01,000129,S7025,early,counterfactual,S7414,False,False,False,False,0.06589370068350783,False
qwen3vl_8b,habit_cfx_0106,000129_01,000129,S7025,early,counterfactual,S7788,False,False,False,False,0.06589370068350783,False
qwen3vl_8b,habit_cfx_0107,000129_01,000129,S7025,early,counterfactual,S8940,False,False,False,False,0.06589370068350783,False
qwen3vl_8b,habit_cfx_0108,000129_01,000129,S7025,early,counterfactual,S8975,False,False,False,False,0.06589370068350783,False
qwen3vl_8b,habit_cfx_0109,000129_01,000129,S7025,ready,counterfactual,S7414,False,False,False,False,0.8144532328877675,False
qwen3vl_8b,habit_cfx_0110,000129_01,000129,S7025,ready,counterfactual,S7788,False,False,False,False,0.8144532328877675,False
qwen3vl_8b,habit_cfx_0111,000129_01,000129,S7025,ready,counterfactual,S8940,True,False,True,False,0.8144532328877675,False
qwen3vl_8b,habit_cfx_0112,000129_01,000129,S7025,ready,counterfactual,S8975,False,False,False,False,0.8144532328877675,False
qwen3vl_8b,habit_cfx_0113,000130_01,000130,S7025,early,counterfactual,S7414,False,False,False,False,0.14259786536340488,False
qwen3vl_8b,habit_cfx_0114,000130_01,000130,S7025,early,counterfactual,S7788,False,False,False,False,0.14259786536340488,False
qwen3vl_8b,habit_cfx_0115,000130_01,000130,S7025,early,counterfactual,S8940,False,False,False,False,0.14259786536340488,False
qwen3vl_8b,habit_cfx_0116,000130_01,000130,S7025,early,counterfactual,S8975,False,False,False,False,0.14259786536340488,False
qwen3vl_8b,habit_cfx_0117,000130_01,000130,S7025,ready,counterfactual,S7414,False,False,False,False,0.8117728476573336,False
qwen3vl_8b,habit_cfx_0118,000130_01,000130,S7025,ready,counterfactual,S7788,False,False,False,False,0.8117728476573336,False
qwen3vl_8b,habit_cfx_0119,000130_01,000130,S7025,ready,counterfactual,S8940,False,False,False,False,0.8117728476573336,False
qwen3vl_8b,habit_cfx_0120,000130_01,000130,S7025,ready,counterfactual,S8975,False,False,False,False,0.8117728476573336,False
qwen3vl_8b,habit_cfx_0121,000131_01,000131,S7025,early,counterfactual,S7414,False,False,False,False,0.19783759657247613,False
qwen3vl_8b,habit_cfx_0122,000131_01,000131,S7025,early,counterfactual,S7788,False,False,False,False,0.19783759657247613,False
qwen3vl_8b,habit_cfx_0123,000131_01,000131,S7025,early,counterfactual,S8940,False,False,False,False,0.19783759657247613,False
qwen3vl_8b,habit_cfx_0124,000131_01,000131,S7025,early,counterfactual,S8975,False,False,False,False,0.19783759657247613,False
qwen3vl_8b,habit_cfx_0125,000131_01,000131,S7025,ready,counterfactual,S7414,False,False,False,False,0.7901020094103496,False
qwen3vl_8b,habit_cfx_0126,000131_01,000131,S7025,ready,counterfactual,S7788,False,False,False,False,0.7901020094103496,False
qwen3vl_8b,habit_cfx_0127,000131_01,000131,S7025,ready,counterfactual,S8940,False,False,False,False,0.7901020094103496,False
qwen3vl_8b,habit_cfx_0128,000131_01,000131,S7025,ready,counterfactual,S8975,False,False,False,False,0.7901020094103496,False
qwen3vl_8b,habit_cfx_0129,000132_01,000132,S7025,early,counterfactual,S7414,False,False,False,False,0.19048278194698187,False
qwen3vl_8b,habit_cfx_0130,000132_01,000132,S7025,early,counterfactual,S7788,False,False,False,False,0.19048278194698187,False
